task,run_id,model_key,setting,prompt_tier,dataset,split,num_examples,primary_metric_name,primary_metric,exact_match,f1,prompt_acc,instr_acc,mtbench_score,instruction_level_acc,has_ans_exact_match,has_ans_f1,no_ans_exact_match,no_ans_f1,valid_scores,empty_responses,latency_ms_mean,decode_chars_per_s_mean,judge_model
task_eval,20260702_073352_llama32_3b_E3-Q5_truthfulqa_mc1_dev_P3,llama32_3b,E3-Q5,P3,truthfulqa_mc1,dev,200,f1,0.385,0.385,0.385,,,,,,,,,,,56983.030517798616,7.65256623198472,
task_eval,20260702_073412_falcon_h1_tiny_r_06b_E1-INT8_nq_open_dev_P1,falcon_h1_tiny_r_06b,E1-INT8,P1,nq_open,dev,200,f1,0.010153747737253431,0.0,0.010153747737253431,,,,,,,,,,,35692.725702743046,13.304125456835644,
task_eval,20260702_073412_falcon_h1_tiny_r_06b_E1-INT8_squad_v2_dev_P1,falcon_h1_tiny_r_06b,E1-INT8,P1,squad_v2,dev,200,f1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,35301.13407726982,14.605755304432797,
task_eval,20260702_073412_falcon_h1_tiny_r_06b_E1-INT8_truthfulqa_mc1_dev_P1,falcon_h1_tiny_r_06b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.23,0.23,0.23,,,,,,,,,,,35812.662416454405,14.28181234005852,
task_eval,20260702_073414_gemma3_1b_E1-INT8_nq_open_dev_P1,gemma3_1b,E1-INT8,P1,nq_open,dev,200,f1,0.035359892801640785,0.0,0.035359892801640785,,,,,,,,,,,10342.702773065539,30.28612922394419,
task_eval,20260702_073726_internlm25_18b_E4-Q4_nq_open_dev_P3,internlm25_18b,E4-Q4,P3,nq_open,dev,200,f1,0.012072579719128443,0.0,0.012072579719128443,,,,,,,,,,,5114.771495043533,66.34193453163599,
task_eval,20260702_073801_internlm25_18b_E4-Q4_squad_v2_dev_P3,internlm25_18b,E4-Q4,P3,squad_v2,dev,200,f1,0.017822896214958722,0.0,0.017822896214958722,,,,,0.0,0.03529286379199747,0.0,0.0,,,38531.022156381514,20.185197514729236,
task_eval,20260702_074108_phi35_mini_E2-Q8_squad_v2_dev_P1,phi35_mini,E2-Q8,P1,squad_v2,dev,100,f1,0.3851692684750188,0.26,0.3851692684750188,,,,,0.5416666666666666,0.8024359759896226,0.0,0.0,,,57675.6117748213,6.8253096397301825,
task_eval,20260702_074352_phi35_mini_E2-Q8_nq_open_dev_P1,phi35_mini,E2-Q8,P1,nq_open,dev,100,f1,0.02106243249536938,0.0,0.02106243249536938,,,,,,,,,,,144186.98838271433,3.842601384120049,
task_eval,20260702_074357_llama32_3b_E2-Q8_squad_v2_dev_P2,llama32_3b,E2-Q8,P2,squad_v2,dev,100,f1,0.0360097583214565,0.0,0.0360097583214565,,,,,0.0,0.07502032983636772,0.0,0.0,,,123530.07079146337,4.799615227757386,
task_eval,20260702_074358_llama32_3b_E2-Q8_nq_open_dev_P2,llama32_3b,E2-Q8,P2,nq_open,dev,100,f1,0.02655102816814155,0.0,0.02655102816814155,,,,,,,,,,,126718.8171444647,4.790584793517439,
task_eval,20260702_074438_llama32_3b_E4-Q4_squad_v2_dev_P3,llama32_3b,E4-Q4,P3,squad_v2,dev,200,f1,0.025610774577817623,0.0,0.025610774577817623,,,,,0.0,0.050714405104589355,0.0,0.0,,,20431.886689931853,29.34679310581487,
task_eval,20260702_074452_gemma3_1b_E1-INT8_truthfulqa_mc1_dev_P1,gemma3_1b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.27,0.27,0.27,,,,,,,,,,,19525.89012972312,27.58032054103535,
task_eval,20260702_074453_tinyllama_11b_E1-INT8_squad_v2_dev_P1,tinyllama_11b,E1-INT8,P1,squad_v2,dev,200,f1,0.07473321975431008,0.0,0.07473321975431008,,,,,0.0,0.14798657377091104,0.0,0.0,,,4049.8960517451633,51.31197934202897,
task_eval,20260702_074505_llama32_1b_E1-INT8_nq_open_dev_P1,llama32_1b,E1-INT8,P1,nq_open,dev,200,f1,0.05684955480651357,0.0,0.05684955480651357,,,,,,,,,,,4164.168832841096,76.06929315224873,
task_eval,20260702_074505_llama32_1b_E1-INT8_truthfulqa_mc1_dev_P1,llama32_1b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.42,0.42,0.42,,,,,,,,,,,5348.0303976731375,75.51381116452065,
task_eval,20260702_074533_internlm25_18b_E4-Q4_truthfulqa_mc1_dev_P3,internlm25_18b,E4-Q4,P3,truthfulqa_mc1,dev,200,f1,0.34,0.34,0.34,,,,,,,,,,,9951.250288336305,41.9557441374241,
task_eval,20260702_074535_llama32_3b_E2-Q8_truthfulqa_mc1_dev_P2,llama32_3b,E2-Q8,P2,truthfulqa_mc1,dev,100,f1,0.43,0.43,0.43,,,,,,,,,,,136071.8425364839,2.7783297434906427,
task_eval,20260702_074600_phi35_mini_E3-Q5_truthfulqa_mc1_dev_P3,phi35_mini,E3-Q5,P3,truthfulqa_mc1,dev,200,f1,0.595,0.595,0.595,,,,,,,,,,,15381.414612391964,32.70085076949002,
task_eval,20260702_074628_phi35_mini_E2-Q8_nq_open_dev_P2,phi35_mini,E2-Q8,P2,nq_open,dev,100,f1,0.022227583222495496,0.0,0.022227583222495496,,,,,,,,,,,113088.372765698,6.157280945790465,
task_eval,20260702_074628_phi35_mini_E2-Q8_squad_v2_dev_P2,phi35_mini,E2-Q8,P2,squad_v2,dev,100,f1,0.07689908620025844,0.02,0.07689908620025844,,,,,0.041666666666666664,0.16020642958387174,0.0,0.0,,,89233.12374072615,5.950647796418019,
task_eval,20260702_074632_tinyllama_11b_E1-INT8_nq_open_dev_P1,tinyllama_11b,E1-INT8,P1,nq_open,dev,200,f1,0.03330986102651242,0.0,0.03330986102651242,,,,,,,,,,,6883.689462743932,47.703449382925584,
task_eval,20260702_074637_llama32_3b_E4-Q4_nq_open_dev_P3,llama32_3b,E4-Q4,P3,nq_open,dev,200,f1,0.033082774864861886,0.0,0.033082774864861886,,,,,,,,,,,15065.624322162475,34.83135562191333,
task_eval,20260702_075200_phi35_mini_E4-Q4_squad_v2_dev_P3,phi35_mini,E4-Q4,P3,squad_v2,dev,200,f1,0.022495321987291376,0.0,0.022495321987291376,,,,,0.0,0.044545192054042324,0.0,0.0,,,60310.16085274401,9.656412365772502,
task_eval,20260702_075436_phi35_mini_E4-Q4_truthfulqa_mc1_dev_P3,phi35_mini,E4-Q4,P3,truthfulqa_mc1,dev,200,f1,0.57,0.57,0.57,,,,,,,,,,,14297.005979509559,36.26057477839589,
task_eval,20260702_075547_phi4_mini_E3-Q5_nq_open_dev_P3,phi4_mini,E3-Q5,P3,nq_open,dev,200,f1,0.02837176128945608,0.0,0.02837176128945608,,,,,,,,,,,47326.99610324344,10.157363836908168,
task_eval,20260702_075655_phi35_mini_E4-Q4_nq_open_dev_P3,phi35_mini,E4-Q4,P3,nq_open,dev,200,f1,0.02336073998534122,0.0,0.02336073998534122,,,,,,,,,,,58936.76923590363,9.243302512239271,
task_eval,20260702_075843_phi4_mini_E3-Q5_truthfulqa_mc1_dev_P3,phi4_mini,E3-Q5,P3,truthfulqa_mc1,dev,200,f1,0.42,0.42,0.42,,,,,,,,,,,20471.992981599178,20.510517997305055,
task_eval,20260702_075854_tinyllama_11b_E1-INT8_truthfulqa_mc1_dev_P1,tinyllama_11b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.24,0.24,0.24,,,,,,,,,,,2497.8540073893964,52.410535356468216,
task_eval,20260702_075927_falcon_h1_15b_E1-INT8_squad_v2_dev_P1,falcon_h1_15b,E1-INT8,P1,squad_v2,dev,200,f1,0.24315480336711245,0.125,0.24315480336711245,,,,,0.24752475247524752,0.48149466013289594,0.0,0.0,,,6512.778908319306,22.12968605793981,
task_eval,20260702_080023_phi4_mini_E4-Q4_squad_v2_dev_P3,phi4_mini,E4-Q4,P3,squad_v2,dev,200,f1,0.023851112425891847,0.0,0.023851112425891847,,,,,0.0,0.04722992559582544,0.0,0.0,,,60087.63434190885,10.67565902435087,
task_eval,20260702_080325_falcon_h1_15b_E1-INT8_nq_open_dev_P1,falcon_h1_15b,E1-INT8,P1,nq_open,dev,200,f1,0.021574130699815782,0.0,0.021574130699815782,,,,,,,,,,,21042.60266889003,21.542536760770226,
task_eval,20260702_080745_falcon_h1_15b_E1-INT8_truthfulqa_mc1_dev_P1,falcon_h1_15b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.6,0.6,0.6,,,,,,,,,,,19759.50416994514,26.70348858075654,
task_eval,20260702_080837_falcon_h1_15b_deep_E1-INT8_squad_v2_dev_P1,falcon_h1_15b_deep,E1-INT8,P1,squad_v2,dev,200,f1,0.19493508942002064,0.08,0.19493508942002064,,,,,0.15841584158415842,0.38601007805944676,0.0,0.0,,,21849.7061757755,9.424804626913247,
task_eval,20260702_080920_phi4_mini_E4-Q4_nq_open_dev_P3,phi4_mini,E4-Q4,P3,nq_open,dev,200,f1,0.026014119688553515,0.0,0.026014119688553515,,,,,,,,,,,35754.02543219621,12.464554686395937,
task_eval,20260702_081043_phi4_mini_E4-Q4_truthfulqa_mc1_dev_P3,phi4_mini,E4-Q4,P3,truthfulqa_mc1,dev,200,f1,0.525,0.525,0.525,,,,,,,,,,,36975.51970819011,12.47134934867422,
task_eval,20260702_081207_qwen25_15b_E1-INT8_squad_v2_dev_P1,qwen25_15b,E1-INT8,P1,squad_v2,dev,200,f1,0.2084608038176444,0.06,0.2084608038176444,,,,,0.1188118811881188,0.41279367092602853,0.0,0.0,,,3643.6803807865363,35.0830955698112,
task_eval,20260702_081610_llama32_3b_E2-Q8_nq_open_dev_P3,llama32_3b,E2-Q8,P3,nq_open,dev,100,f1,0.03157262106025027,0.0,0.03157262106025027,,,,,,,,,,,37236.92470556591,13.779310703032424,
task_eval,20260702_081654_llama32_3b_E2-Q8_truthfulqa_mc1_dev_P3,llama32_3b,E2-Q8,P3,truthfulqa_mc1,dev,100,f1,0.36,0.36,0.36,,,,,,,,,,,78164.42335144384,9.740549702712116,
task_eval,20260702_081717_qwen25_15b_E1-INT8_nq_open_dev_P1,qwen25_15b,E1-INT8,P1,nq_open,dev,200,f1,0.0366042425661701,0.0,0.0366042425661701,,,,,,,,,,,9696.287652069004,36.70204120292394,
task_eval,20260702_082113_phi35_mini_E2-Q8_squad_v2_dev_P3,phi35_mini,E2-Q8,P3,squad_v2,dev,100,f1,0.03169440146788026,0.0,0.03169440146788026,,,,,0.0,0.06603000305808387,0.0,0.0,,,123131.1481948942,6.609510811094976,
task_eval,20260702_082200_qwen25_15b_E1-INT8_truthfulqa_mc1_dev_P1,qwen25_15b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.485,0.485,0.485,,,,,,,,,,,11999.119854792953,39.28334425326731,
task_eval,20260702_082441_smollm2_17b_E1-INT8_squad_v2_dev_P1,smollm2_17b,E1-INT8,P1,squad_v2,dev,200,f1,0.2155367222864015,0.08,0.2155367222864015,,,,,0.15841584158415842,0.42680539066614154,0.0,0.0,,,1793.493091451237,46.399239542065594,
task_eval,20260702_082710_phi35_mini_E2-Q8_nq_open_dev_P3,phi35_mini,E2-Q8,P3,nq_open,dev,100,f1,0.022404687303190847,0.0,0.022404687303190847,,,,,,,,,,,118798.52342959959,9.571878985021431,
task_eval,20260702_083104_smollm2_17b_E1-INT8_nq_open_dev_P1,smollm2_17b,E1-INT8,P1,nq_open,dev,200,f1,0.03897154409032203,0.0,0.03897154409032203,,,,,,,,,,,5950.31615784741,49.501683492233,
task_eval,20260702_083452_internlm25_18b_E3-Q5_nq_open_dev_P1,internlm25_18b,E3-Q5,P1,nq_open,dev,100,f1,0.015381378573266468,0.0,0.015381378573266468,,,,,,,,,,,8139.588208859786,50.85522965251667,
task_eval,20260702_083720_internlm25_18b_E3-Q5_truthfulqa_mc1_dev_P2,internlm25_18b,E3-Q5,P2,truthfulqa_mc1,dev,100,f1,0.35,0.35,0.35,,,,,,,,,,,35228.016467888374,9.901343710596212,
task_eval,20260702_083947_internlm25_18b_E3-Q5_squad_v2_dev_P2,internlm25_18b,E3-Q5,P2,squad_v2,dev,100,f1,0.027528424344203103,0.0,0.027528424344203103,,,,,0.0,0.05735088405042313,0.0,0.0,,,13608.738467122894,37.87588194866065,
task_eval,20260702_084130_internlm25_18b_E3-Q5_squad_v2_dev_P3,internlm25_18b,E3-Q5,P3,squad_v2,dev,100,f1,0.018678954006428355,0.0,0.018678954006428355,,,,,0.0,0.03891448751339241,0.0,0.0,,,34138.11107704416,16.88436027156808,
task_eval,20260702_084220_internlm25_18b_E3-Q5_nq_open_dev_P3,internlm25_18b,E3-Q5,P3,nq_open,dev,100,f1,0.012896606782779471,0.0,0.012896606782779471,,,,,,,,,,,26007.16585094342,12.718345144927286,
task_eval,20260702_085014_smollm2_17b_E1-INT8_truthfulqa_mc1_dev_P1,smollm2_17b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.34,0.34,0.34,,,,,,,,,,,1317.598338816315,43.97861351331251,
task_eval,20260702_085059_falcon_h1_tiny_r_06b_E2-Q8_truthfulqa_mc1_dev_P2,falcon_h1_tiny_r_06b,E2-Q8,P2,truthfulqa_mc1,dev,200,f1,0.2,0.2,0.2,,,,,,,,,,,15841.116293154191,31.019975767602368,
task_eval,20260702_085059_internlm25_18b_E3-Q5_truthfulqa_mc1_dev_P3,internlm25_18b,E3-Q5,P3,truthfulqa_mc1,dev,100,f1,0.32,0.32,0.32,,,,,,,,,,,40925.02918689279,14.641061374606483,
task_eval,20260702_085128_llama32_3b_E1-INT8_squad_v2_dev_P1,llama32_3b,E1-INT8,P1,squad_v2,dev,200,f1,0.17683770171632512,0.045,0.17683770171632512,,,,,0.0891089108910891,0.3501736667650003,0.0,0.0,,,3536.5986712975428,41.19834407504096,
task_eval,20260702_085136_llama32_3b_E1-INT8_nq_open_dev_P1,llama32_3b,E1-INT8,P1,nq_open,dev,200,f1,0.06848309267165362,0.0,0.06848309267165362,,,,,,,,,,,7991.584739454556,45.44990139849966,
task_eval,20260702_085250_llama32_3b_E4-Q4_nq_open_dev_P1,llama32_3b,E4-Q4,P1,nq_open,dev,100,f1,0.03287590999234678,0.0,0.03287590999234678,,,,,,,,,,,14827.096549409907,33.9487078230069,
task_eval,20260702_085512_llama32_3b_E1-INT8_truthfulqa_mc1_dev_P1,llama32_3b,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.645,0.645,0.645,,,,,,,,,,,9019.954596410971,51.66113236616497,
task_eval,20260702_085546_llama32_3b_E4-Q4_nq_open_dev_P2,llama32_3b,E4-Q4,P2,nq_open,dev,100,f1,0.028074770510391013,0.0,0.028074770510391013,,,,,,,,,,,37039.6582191647,14.47516583876777,
task_eval,20260702_085630_llama32_1b_E4-Q4_squad_v2_dev_P2,llama32_1b,E4-Q4,P2,squad_v2,dev,200,f1,0.02542222426695197,0.0,0.02542222426695197,,,,,0.0,0.05034103815238014,0.0,0.0,,,12685.463024978526,46.459285464657114,
task_eval,20260702_090334_phi35_mini_E1-INT8_squad_v2_dev_P1,phi35_mini,E1-INT8,P1,squad_v2,dev,200,f1,0.12403788636963052,0.0,0.12403788636963052,,,,,0.0,0.2456195769695654,0.0,0.0,,,4114.593530264683,55.23067399576863,
task_eval,20260702_090415_phi35_mini_E1-INT8_nq_open_dev_P1,phi35_mini,E1-INT8,P1,nq_open,dev,200,f1,0.028580766369448434,0.0,0.028580766369448434,,,,,,,,,,,10362.664929613238,46.06461893767914,
task_eval,20260702_090524_phi4_mini_E2-Q8_squad_v2_dev_P2,phi4_mini,E2-Q8,P2,squad_v2,dev,100,f1,0.021495563964647284,0.0,0.021495563964647284,,,,,0.0,0.04478242492634851,0.0,0.0,,,79881.28652454121,7.614435129891267,
task_eval,20260702_090703_phi4_mini_E2-Q8_nq_open_dev_P2,phi4_mini,E2-Q8,P2,nq_open,dev,100,f1,0.019552425637514057,0.0,0.019552425637514057,,,,,,,,,,,22070.19723898964,24.03150530404994,
task_eval,20260702_091413_phi35_mini_E1-INT8_truthfulqa_mc1_dev_P1,phi35_mini,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.67,0.67,0.67,,,,,,,,,,,9827.166551650735,51.69686567933542,
task_eval,20260702_091506_phi4_mini_E1-INT8_squad_v2_dev_P1,phi4_mini,E1-INT8,P1,squad_v2,dev,200,f1,0.25433212898069507,0.105,0.25433212898069507,,,,,0.2079207920792079,0.5036279781795941,0.0,0.0,,,2125.8966222801246,53.59176127295187,
task_eval,20260702_091529_phi4_mini_E2-Q8_truthfulqa_mc1_dev_P2,phi4_mini,E2-Q8,P2,truthfulqa_mc1,dev,100,f1,0.41,0.41,0.41,,,,,,,,,,,42063.97615643684,13.361313852325496,
task_eval,20260702_091721_phi4_mini_E2-Q8_squad_v2_dev_P3,phi4_mini,E2-Q8,P3,squad_v2,dev,100,f1,0.020561213909165127,0.0,0.020561213909165127,,,,,0.0,0.042835862310760676,0.0,0.0,,,50524.31852853624,11.608694336470741,
task_eval,20260702_091739_phi4_mini_E2-Q8_truthfulqa_mc1_dev_P3,phi4_mini,E2-Q8,P3,truthfulqa_mc1,dev,100,f1,0.51,0.51,0.51,,,,,,,,,,,23724.62240406312,18.284734673658143,
task_eval,20260702_091802_phi4_mini_E1-INT8_nq_open_dev_P1,phi4_mini,E1-INT8,P1,nq_open,dev,200,f1,0.03201701812227,0.0,0.03201701812227,,,,,,,,,,,6891.772877960466,59.69726920430881,
task_eval,20260702_091858_phi4_mini_E1-INT8_truthfulqa_mc1_dev_P1,phi4_mini,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.66,0.66,0.66,,,,,,,,,,,3700.378864199156,57.65244026972592,
task_eval,20260702_092040_gemma3_1b_E2-Q8_squad_v2_dev_P3,gemma3_1b,E2-Q8,P3,squad_v2,dev,200,f1,0.03138263398596311,0.0,0.03138263398596311,,,,,0.0,0.062143829675174476,0.0,0.0,,,33390.95464494196,16.807843682706586,
task_eval,20260702_092156_falcon_h1_tiny_90m_E1-INT8_squad_v2_dev_P2,falcon_h1_tiny_90m,E1-INT8,P2,squad_v2,dev,200,f1,0.0433943788376005,0.0,0.0433943788376005,,,,,0.0,0.08592946304475346,0.0,0.0,,,18999.347011935897,28.34024434298367,
task_eval,20260702_092243_falcon_h1_tiny_90m_E1-INT8_nq_open_dev_P2,falcon_h1_tiny_90m,E1-INT8,P2,nq_open,dev,200,f1,0.014557232370611708,0.0,0.014557232370611708,,,,,,,,,,,15987.888679978205,27.676599879136067,
task_eval,20260702_092542_falcon_h1_tiny_90m_E1-INT8_truthfulqa_mc1_dev_P2,falcon_h1_tiny_90m,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.215,0.215,0.215,,,,,,,,,,,18471.21944380575,27.97515711830322,
task_eval,20260702_092553_phi35_mini_E3-Q5_squad_v2_dev_P3,phi35_mini,E3-Q5,P3,squad_v2,dev,100,f1,0.027531939014526056,0.0,0.027531939014526056,,,,,0.0,0.05735820628026262,0.0,0.0,,,69937.43389234645,10.68777807034134,
task_eval,20260702_092553_phi35_mini_E3-Q5_truthfulqa_mc1_dev_P2,phi35_mini,E3-Q5,P2,truthfulqa_mc1,dev,100,f1,0.56,0.56,0.56,,,,,,,,,,,42708.645652108826,12.060984444202845,
task_eval,20260702_093144_smollm2_360m_E1-INT8_squad_v2_dev_P2,smollm2_360m,E1-INT8,P2,squad_v2,dev,200,f1,0.06107338045286148,0.0,0.06107338045286148,,,,,0.0,0.12093738703536927,0.0,0.0,,,9391.077319503529,39.92790529486706,
task_eval,20260702_093216_smollm2_360m_E1-INT8_nq_open_dev_P2,smollm2_360m,E1-INT8,P2,nq_open,dev,200,f1,0.030117177381447476,0.0,0.030117177381447476,,,,,,,,,,,6711.394250744488,39.60632438471893,
task_eval,20260702_093243_phi35_mini_E3-Q5_nq_open_dev_P3,phi35_mini,E3-Q5,P3,nq_open,dev,100,f1,0.022868433237977902,0.0,0.022868433237977902,,,,,,,,,,,27487.506565365475,17.89547659816143,
task_eval,20260702_093336_smollm2_360m_E1-INT8_truthfulqa_mc1_dev_P2,smollm2_360m,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.235,0.235,0.235,,,,,,,,,,,2453.008528976934,34.82202616827565,
task_eval,20260702_093357_falcon_h1_05b_E1-INT8_squad_v2_dev_P2,falcon_h1_05b,E1-INT8,P2,squad_v2,dev,200,f1,0.049592132867144034,0.0,0.049592132867144034,,,,,0.0,0.0982022433012753,0.0,0.0,,,26400.27151374379,19.61641230107299,
task_eval,20260702_093607_phi4_mini_E3-Q5_squad_v2_dev_P2,phi4_mini,E3-Q5,P2,squad_v2,dev,100,f1,0.02541950634156294,0.0,0.02541950634156294,,,,,0.0,0.05295730487825612,0.0,0.0,,,50061.93810880417,12.749448020486431,
task_eval,20260702_093728_phi4_mini_E3-Q5_squad_v2_dev_P3,phi4_mini,E3-Q5,P3,squad_v2,dev,100,f1,0.0210844762619227,0.0,0.0210844762619227,,,,,0.0,0.04392599221233896,0.0,0.0,,,38630.55764955934,16.878627164054155,
task_eval,20260702_093930_falcon_h1_05b_E1-INT8_nq_open_dev_P2,falcon_h1_05b,E1-INT8,P2,nq_open,dev,200,f1,0.017137666760685077,0.0,0.017137666760685077,,,,,,,,,,,26035.398328305455,16.71394577740125,
task_eval,20260702_093934_phi4_mini_E3-Q5_truthfulqa_mc1_dev_P2,phi4_mini,E3-Q5,P2,truthfulqa_mc1,dev,200,f1,0.445,0.445,0.445,,,,,,,,,,,19027.291118185967,16.260393473284662,
task_eval,20260702_094136_falcon_h1_05b_E1-INT8_truthfulqa_mc1_dev_P2,falcon_h1_05b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.31,0.31,0.31,,,,,,,,,,,26168.35499065579,20.242494925324277,
task_eval,20260702_094212_qwen25_05b_E1-INT8_squad_v2_dev_P2,qwen25_05b,E1-INT8,P2,squad_v2,dev,200,f1,0.039220624881509396,0.0,0.039220624881509396,,,,,0.0,0.07766460372576119,0.0,0.0,,,12482.533398574451,46.58670259193042,
task_eval,20260702_094742_qwen25_05b_E1-INT8_nq_open_dev_P2,qwen25_05b,E1-INT8,P2,nq_open,dev,200,f1,0.012227306884489787,0.0,0.012227306884489787,,,,,,,,,,,11522.23412686144,41.69539878556169,
task_eval,20260702_095506_qwen25_05b_E1-INT8_truthfulqa_mc1_dev_P2,qwen25_05b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.22,0.22,0.22,,,,,,,,,,,12852.347291274928,46.38841886868352,
task_eval,20260702_100326_falcon_h1_tiny_r_06b_E1-INT8_squad_v2_dev_P2,falcon_h1_tiny_r_06b,E1-INT8,P2,squad_v2,dev,200,f1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,34747.64498323784,15.484989877273911,
task_eval,20260702_100910_falcon_h1_tiny_r_06b_E1-INT8_nq_open_dev_P2,falcon_h1_tiny_r_06b,E1-INT8,P2,nq_open,dev,200,f1,0.011616299024705675,0.0,0.011616299024705675,,,,,,,,,,,34447.26183348219,13.543766265103677,
task_eval,20260702_101007_falcon_h1_tiny_r_06b_E1-INT8_truthfulqa_mc1_dev_P2,falcon_h1_tiny_r_06b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.21,0.21,0.21,,,,,,,,,,,34404.098701697076,14.687092606137622,
task_eval,20260702_101639_gemma3_1b_E1-INT8_squad_v2_dev_P2,gemma3_1b,E1-INT8,P2,squad_v2,dev,200,f1,0.0852653634199358,0.0,0.0852653634199358,,,,,0.0,0.16884230380185308,0.0,0.0,,,8079.494290614966,35.56800476380777,
task_eval,20260702_102411_gemma3_1b_E1-INT8_nq_open_dev_P2,gemma3_1b,E1-INT8,P2,nq_open,dev,200,f1,0.026517279773484403,0.0,0.026517279773484403,,,,,,,,,,,12508.69155659806,32.217239077977986,
task_eval,20260702_102539_gemma3_1b_E1-INT8_truthfulqa_mc1_dev_P2,gemma3_1b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.265,0.265,0.265,,,,,,,,,,,14537.257834876655,34.857739800166314,
task_eval,20260702_102651_llama32_1b_E1-INT8_squad_v2_dev_P2,llama32_1b,E1-INT8,P2,squad_v2,dev,200,f1,0.09059576656440495,0.0,0.09059576656440495,,,,,0.0,0.17939755755327713,0.0,0.0,,,3460.737306473311,78.50352262041746,
task_eval,20260702_102741_llama32_1b_E1-INT8_nq_open_dev_P2,llama32_1b,E1-INT8,P2,nq_open,dev,200,f1,0.062032565741095544,0.0,0.062032565741095544,,,,,,,,,,,3917.6408701005857,80.3929121014367,
task_eval,20260702_103820_llama32_1b_E1-INT8_truthfulqa_mc1_dev_P2,llama32_1b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.355,0.355,0.355,,,,,,,,,,,3737.199987869244,84.0833196396189,
task_eval,20260702_103853_tinyllama_11b_E1-INT8_squad_v2_dev_P2,tinyllama_11b,E1-INT8,P2,squad_v2,dev,200,f1,0.04793016823255679,0.0,0.04793016823255679,,,,,0.0,0.09491122422288473,0.0,0.0,,,9442.841891988646,50.87684484744774,
task_eval,20260702_104105_tinyllama_11b_E1-INT8_nq_open_dev_P2,tinyllama_11b,E1-INT8,P2,nq_open,dev,200,f1,0.04184353154355572,0.0,0.04184353154355572,,,,,,,,,,,4880.066094313515,50.339605142508816,
task_eval,20260702_104412_tinyllama_11b_E1-INT8_truthfulqa_mc1_dev_P2,tinyllama_11b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.17,0.17,0.17,,,,,,,,,,,6181.565536048729,54.05312703325165,
task_eval,20260702_105107_falcon_h1_15b_E1-INT8_squad_v2_dev_P2,falcon_h1_15b,E1-INT8,P2,squad_v2,dev,200,f1,0.05155779485870379,0.0,0.05155779485870379,,,,,0.0,0.10209464328456197,0.0,0.0,,,19005.054616043344,28.32488747867619,
task_eval,20260702_105740_falcon_h1_15b_E1-INT8_nq_open_dev_P2,falcon_h1_15b,E1-INT8,P2,nq_open,dev,200,f1,0.018417462761203204,0.0,0.018417462761203204,,,,,,,,,,,17908.58292597928,26.01450411838654,
task_eval,20260702_110216_falcon_h1_15b_E1-INT8_truthfulqa_mc1_dev_P2,falcon_h1_15b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.4,0.4,0.4,,,,,,,,,,,19257.539638789603,27.218533711353853,
task_eval,20260702_110539_qwen25_15b_E1-INT8_squad_v2_dev_P2,qwen25_15b,E1-INT8,P2,squad_v2,dev,200,f1,0.06195029823575167,0.0,0.06195029823575167,,,,,0.0,0.12267385789257756,0.0,0.0,,,12047.384998699417,42.04521216788721,
task_eval,20260702_110611_qwen25_15b_E1-INT8_nq_open_dev_P2,qwen25_15b,E1-INT8,P2,nq_open,dev,200,f1,0.030856222559039196,0.0,0.030856222559039196,,,,,,,,,,,10332.621783120558,37.22297945700926,
task_eval,20260702_110641_qwen25_15b_E1-INT8_truthfulqa_mc1_dev_P2,qwen25_15b,E1-INT8,P2,truthfulqa_mc1,dev,200,f1,0.425,0.425,0.425,,,,,,,,,,,13956.295811558375,40.66500288481746,
task_eval,20260702_110940_smollm2_17b_E1-INT8_squad_v2_dev_P2,smollm2_17b,E1-INT8,P2,squad_v2,dev,200,f1,0.05667127873467296,0.0,0.05667127873467296,,,,,0.0,0.11222035393004545,0.0,0.0,,,7459.768410015386,55.93940204433492,
task_eval,20260702_111044_smollm2_17b_E1-INT8_nq_open_dev_P2,smollm2_17b,E1-INT8,P2,nq_open,dev,200,f1,0.039591592654800487,0.0,0.039591592654800487,,,,,,,,,,,6071.79448690149,49.10606702017384,
